,LotFrontage,LotArea,OverallQual,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YearBuilt_age,YearRemodAdd_age,GarageYrBlt_age,MSZoning_indexed,Street_indexed,Alley_indexed,LotShape_indexed,LandContour_indexed,Utilities_indexed,LotConfig_indexed,LandSlope_indexed,Neighborhood_indexed,Condition1_indexed,Condition2_indexed,BldgType_indexed,HouseStyle_indexed,RoofStyle_indexed,RoofMatl_indexed,Exterior1st_indexed,Exterior2nd_indexed,MasVnrType_indexed,ExterQual_indexed,ExterCond_indexed,Foundation_indexed,BsmtQual_indexed,BsmtCond_indexed,BsmtExposure_indexed,BsmtFinType1_indexed,BsmtFinType2_indexed,Heating_indexed,HeatingQC_indexed,CentralAir_indexed,Electrical_indexed,KitchenQual_indexed,Functional_indexed,FireplaceQu_indexed,GarageType_indexed,GarageFinish_indexed,GarageQual_indexed,GarageCond_indexed,PavedDrive_indexed,PoolQC_indexed,Fence_indexed,MiscFeature_indexed,SaleType_indexed,SaleCondition_indexed
676,60.0,-0.08898222435502916,-1.5231663166536855,-0.5641975923377324,-1.0102152769131827,1.2027206890633184,0.09681753158982231,-0.1690086363145907,0.7720774727107363,0.5185696027282529,1.116060099098528,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,-0.9471391287294983,3,779,-0.763616314526979,-0.7054199286333475,123,73,103.0,4,1,0,3,3,0,4,0,17,2,2,0,5,1,0,0,11,3,3,4,0,4,0,4,6,6,1,1,0,4,3,3,3,0,3,1,1,0,3,4,1,8,4
677,52.0,-0.14462618456072188,-0.7989720596042181,-0.5641975923377324,-1.0102152769131827,0.4606380259337609,-0.6768601413620725,-0.975413903983302,-0.7876093709965161,-1.3931945231721778,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,1,240,1.787032841581994,-0.7054199286333475,99,17,99.0,3,1,1,3,3,0,4,0,17,2,2,0,2,1,0,11,12,3,2,4,0,4,4,4,6,6,0,0,1,4,2,6,3,5,3,1,1,0,3,4,1,8,4
678,80.0,0.12704726820824844,1.3736107115441842,1.9884735924998336,-1.0102152769131827,3.360887700183224,2.346870947422397,2.3619861146852257,-0.7876093709965161,1.048101010309635,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,3,834,1.8354628888498858,0.5479557871908561,15,15,15.0,3,1,1,0,3,0,4,0,22,2,2,0,2,3,0,11,12,4,2,4,2,0,4,2,6,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,6,5
679,-1.0,-0.055769133920835406,-0.7989720596042181,-0.25061514075208313,0.8742494710884002,-0.9168671010376195,-0.1563430525259353,-0.4537788133461158,-0.7876093709965161,-1.0116204206502997,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,572,-0.763616314526979,-0.7054199286333475,62,62,60.0,3,1,1,0,3,0,4,0,19,2,2,0,2,3,0,12,13,1,3,4,1,4,4,4,5,6,0,4,1,4,3,6,3,5,3,5,5,2,3,4,1,8,4
680,50.0,-0.2418587101796659,-0.07477780255475064,-0.5641975923377324,0.22710559148447088,-0.689930506808397,-0.3101321924093395,-0.6267700423839582,-0.7876093709965161,-1.1381628526090857,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,1,264,-0.11788235095508709,-0.7054199286333475,43,43,43.0,3,1,1,3,3,0,4,0,20,2,2,4,2,1,0,8,9,3,3,4,1,2,4,4,1,1,0,4,1,4,3,6,5,1,2,5,5,2,3,4,1,8,4
681,55.0,-0.5799583438170237,-0.7989720596042181,-0.5641975923377324,-0.59549631181489,0.10434757299388164,-0.6177104721761478,-0.8263753066583915,0.7559982268993214,0.02408071476622707,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,281,-0.763616314526979,-0.7054199286333475,91,23,55.0,2,1,2,1,0,0,4,0,18,2,2,0,0,1,0,11,11,3,3,4,0,4,4,4,5,6,0,0,1,4,3,6,3,5,3,5,5,2,3,4,1,8,0
682,-1.0,-0.7352415753252977,-0.07477780255475064,-0.5641975923377324,1.2752963823922436,-0.6286576263665069,0.5605509380074718,0.35262645432259543,-0.7876093709965161,-0.4217380070578041,1.116060099098528,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,431,1.7143877706801562,-0.7054199286333475,27,26,27.0,3,1,1,3,1,0,4,0,4,2,2,0,2,1,0,12,13,3,3,4,2,2,4,2,2,6,0,0,1,4,2,6,2,1,3,5,5,2,3,4,1,8,4
683,90.0,0.06967045111033693,2.097804968593652,0.6186134092572604,1.402902217807103,0.004495471533023756,1.3531565050988625,1.355975582742081,-0.7876093709965161,0.31220809830315555,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,3,702,1.3108040434477237,-0.017591791900552812,21,21,21.0,3,1,1,0,3,0,0,0,5,2,2,0,2,3,0,11,12,4,2,4,2,2,4,0,2,6,0,0,1,4,2,6,5,1,0,5,5,2,3,4,1,8,4
684,58.0,0.6012724377121279,0.6494164544947169,-0.39915419676633807,-1.0102152769131827,1.4296572832925407,0.33341620833352104,0.0971317160513206,0.6916812436536616,0.6451120346870391,-0.8114017181374757,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,2,486,-0.763616314526979,0.532670717485683,25,25,25.0,3,1,1,1,3,0,1,0,15,2,2,0,5,1,0,11,12,1,2,4,2,2,4,4,6,6,0,2,1,4,3,6,3,1,0,5,5,2,3,4,1,8,4
685,-1.0,-0.5258547008488589,0.6494164544947169,-0.5641975923377324,0.8765281467208085,-0.8737491481340671,0.3215862744963361,0.08382469843302502,1.279722233328266,1.1337605027125057,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,577,1.004080410751075,-0.7054199286333475,39,39,39.0,3,1,1,0,3,0,1,0,22,2,2,4,5,1,0,5,5,3,2,4,1,2,4,2,2,3,0,2,1,4,2,2,5,1,0,5,5,2,3,4,1,8,4
686,84.0,-0.030546439156317256,0.6494164544947169,-0.5641975923377324,-1.0102152769131827,0.7011908158167367,-0.42606554401375185,-0.7571788150432547,1.2498607768213525,0.4932611163364957,-0.8114017181374757,2.6077487997009743,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,2,578,0.39870481990242645,0.8995123904098401,16,16,16.0,1,1,1,3,3,0,4,0,21,2,2,0,5,1,0,11,12,3,2,4,2,2,4,4,6,6,0,0,1,4,2,6,3,1,0,5,5,2,3,4,1,6,5
687,-1.0,-0.5217150982730028,0.6494164544947169,-0.5641975923377324,-0.4656118007676225,-0.5741928437514935,-1.1902792698958986,-1.616812153185148,0.478056977873434,-0.7896844630610439,-0.8114017181374757,0.7978503769757667,1.2349517502471177,-1.050310815898696,-0.2066682950843949,-1.5492571917067903,-0.9471391287294983,2,480,-0.763616314526979,0.21168425367704544,19,19,19.0,1,1,1,1,3,0,2,0,21,2,2,4,5,1,0,7,7,3,2,4,2,2,4,4,2,6,0,0,1,4,2,6,3,5,3,5,5,2,3,4,1,8,4
688,60.0,-0.23444593347406323,1.3736107115441842,-0.5641975923377324,1.143133195712568,-0.20655556110015313,0.8633972442394061,0.6932861053509619,-0.7876093709965161,-0.1725467564312714,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,567,0.36641812172383187,-0.7054199286333475,16,16,16.0,3,1,1,3,1,0,4,0,22,2,2,0,2,1,0,7,7,1,2,4,2,2,4,0,2,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,6,5
689,61.0,-0.2837360850749537,-0.07477780255475064,0.8441727165381661,-0.9646417642650187,1.7632540768094978,0.7285359984954979,0.5415861045023924,-0.7876093709965161,-0.28351473522589926,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,460,0.7861451980455616,-0.2774379768884975,18,17,18.0,3,1,1,0,3,0,0,0,16,2,2,4,2,1,0,11,12,4,2,4,2,2,4,0,0,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,8,4
690,-1.0,-0.5870823110405899,-0.07477780255475064,0.2445150459620999,0.578021638875334,-0.9395607604605417,-0.4875811999671135,-0.8263753066583915,-0.7876093709965161,-1.2841733510230697,1.116060099098528,-1.012048045749441,-0.7635113006026525,-2.2758356696674245,-0.2066682950843949,-2.1706381424423267,0.6116166399900289,2,420,0.4390631926256697,-0.7054199286333475,19,19,19.0,4,1,1,3,3,0,4,0,5,2,2,4,2,1,0,11,12,1,2,4,2,2,4,1,2,6,0,0,1,4,2,6,5,1,2,5,5,2,3,4,1,8,4
691,104.0,1.0599981650133836,2.8219992256431192,5.872494834946647,2.305257768240751,0.9621678991803425,3.2885336808623182,3.421224717101553,3.5124403659990313,5.467352095639551,-0.8114017181374757,2.6077487997009743,1.2349517502471177,1.4007388916387609,-0.2066682950843949,2.179028512706428,2.1703724087095564,3,832,2.319763361528805,0.05883355662531327,29,28,29.0,3,1,1,0,3,0,0,0,15,2,2,0,5,1,5,5,5,1,0,4,2,0,4,1,2,6,0,0,1,4,0,6,0,1,0,5,5,2,3,4,1,8,4
692,42.0,1.5069789733784897,0.6494164544947169,1.0477262377428858,1.188706708360732,-0.7262403618850726,0.3689060098450758,0.21157206756866245,2.154892612492424,1.9689405536404943,1.116060099098528,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,1.5576475619708916,2.1703724087095564,2,628,1.8193195397605886,-0.2927230465936707,34,33,34.0,3,1,1,0,3,0,4,1,23,2,2,0,5,3,0,7,7,1,2,4,2,2,4,1,2,6,0,0,1,4,2,6,2,1,2,5,5,2,3,4,1,8,4
693,60.0,-0.4933154992060835,-0.7989720596042181,-0.5641975923377324,-1.0102152769131827,1.1527946383328893,0.0447658227062086,-0.22755951383509118,-0.7876093709965161,-0.8461418557811177,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-1.5492571917067903,-0.9471391287294983,1,326,-0.763616314526979,-0.7054199286333475,102,55,55.0,3,1,1,3,3,0,0,2,17,2,2,0,2,1,0,7,7,3,3,4,0,4,4,4,6,6,0,0,1,4,3,6,3,5,3,5,5,2,3,4,1,8,0
694,51.0,-0.4240012235173313,-0.7989720596042181,-0.5641975923377324,-1.0102152769131827,0.8214672107582246,-0.3006682453395915,-0.24352793497704586,0.2965912037160364,0.06107004103110302,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,576,0.14041123447366968,-0.7054199286333475,87,73,28.0,4,1,1,3,3,0,0,0,3,2,2,0,0,1,0,12,13,3,3,1,0,4,4,4,6,6,0,4,1,4,3,6,3,5,3,5,5,2,3,2,1,8,4
695,54.0,0.31641001859682555,-0.07477780255475064,-0.16809344296638595,1.2228868428468551,-1.0734533510557829,0.1370393066362511,-0.05722968832090796,-0.7876093709965161,-0.7215462304678514,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,551,0.2453430035541021,-0.7054199286333475,36,36,36.0,3,1,1,0,3,0,4,0,23,2,2,0,2,1,0,5,5,1,3,4,1,2,1,4,2,3,0,2,1,4,2,6,5,1,3,5,5,2,3,4,1,8,4
696,50.0,-0.43555360279879,-0.7989720596042181,-0.5641975923377324,0.39344891265026966,-1.2822350177466677,-1.0364901300124945,-1.443820924147306,-0.7876093709965161,-1.7358324927836604,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-1.5492571917067903,-0.9471391287294983,1,205,-0.763616314526979,-0.7054199286333475,102,73,102.0,4,1,1,3,3,0,4,0,3,2,2,0,2,1,0,12,14,3,3,4,1,4,4,4,3,6,0,2,1,4,3,6,3,5,3,5,5,2,3,4,1,8,4
697,57.0,-0.3951202753136846,-0.7989720596042181,-0.5641975923377324,-0.5316933941074603,-0.7852438763846704,-0.1752709466654312,-0.027954249560657715,-0.7876093709965161,-0.7001313573671337,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,308,-0.763616314526979,-0.7054199286333475,71,71,71.0,3,1,1,0,3,0,4,0,7,2,2,0,2,1,0,12,13,3,3,4,2,0,1,2,3,0,0,1,1,0,3,6,3,5,3,5,5,2,3,4,1,8,4
698,65.0,-0.19969252580234165,-0.7989720596042181,-0.5641975923377324,0.2498923478085529,-0.7738970466732092,-0.3787458086650121,-0.7039507445700725,-0.7876093709965161,-1.1946202453291594,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,1,336,2.5942002960468593,1.4956301089115955,58,14,50.0,3,1,1,3,3,0,4,0,19,5,2,0,2,1,0,7,7,3,3,2,1,4,4,4,2,1,0,0,1,4,3,6,2,5,3,5,5,2,3,2,1,8,4
699,59.0,-0.6009451661783404,0.6494164544947169,-0.5641975923377324,-0.9737564667946516,1.8381431529051413,0.7971496147511705,0.6187668066885067,-0.7876093709965161,-0.22705734250582543,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,530,0.4955649144382102,1.7096210847840205,19,19,19.0,1,1,2,1,3,0,4,0,21,2,2,4,2,1,0,7,7,3,2,4,2,2,4,2,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
700,85.0,0.3664703288164799,1.3736107115441842,2.9017137146615486,1.8928174787748664,-0.08854853210095745,1.7648382026328984,1.7072808478650838,-0.7876093709965161,0.5691865755117674,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,3,765,1.4157358125281563,0.4868155083701633,21,21,21.0,3,1,1,3,3,0,4,0,23,2,2,0,2,3,0,11,12,1,2,4,2,0,4,1,2,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
701,80.0,-0.08898222435502916,0.6494164544947169,0.3600454228620759,-1.0102152769131827,1.3593069390814818,0.2600706185429744,0.014628206817888092,-0.7876093709965161,-0.668982451038817,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,2,528,-0.763616314526979,-0.7054199286333475,54,54,54.0,3,1,1,3,3,0,4,0,14,2,2,0,2,3,0,5,5,1,3,4,1,4,4,4,6,6,0,4,1,4,3,6,3,1,3,5,5,2,3,4,1,0,4
702,82.0,0.184231545651469,1.3736107115441842,1.9994764855379266,-1.0102152769131827,1.5181625550419375,0.4256896922635635,0.2807685591837994,2.226100701085833,2.0799085324351223,-0.8114017181374757,0.7978503769757667,1.2349517502471177,1.4007388916387609,-0.2066682950843949,2.179028512706428,0.6116166399900289,3,666,1.8516062379391833,0.8230870418839741,17,17,17.0,3,1,1,0,3,0,4,0,22,2,2,0,5,3,0,11,12,1,0,4,2,0,1,4,6,6,0,0,1,4,0,6,2,3,0,5,5,2,3,4,1,6,5
703,76.0,-0.2786337842256427,-0.7989720596042181,-0.5641975923377324,-1.0102152769131827,-0.46526327852146676,-1.6421827424763633,-0.3366770583051148,1.0040780194182952,0.5925482552580048,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,4.3581629945867055,0.9362666112353553,0.6116166399900289,2,672,2.013039728832156,-0.7054199286333475,123,27,24.0,4,1,1,3,3,0,4,0,17,1,2,1,5,1,0,12,13,3,3,2,0,2,4,4,6,6,0,2,1,4,2,6,4,5,3,5,5,0,3,2,1,8,4
704,70.0,-0.2045060171696161,0.6494164544947169,0.03546007823833373,0.612201773361457,0.4447524643377153,0.9911605296810034,0.8662773343888043,-0.7876093709965161,-0.04600432447248526,1.116060099098528,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,2,606,-0.763616314526979,-0.17044248895228498,19,18,19.0,3,1,1,3,3,0,4,0,5,2,2,0,2,1,0,11,12,1,2,4,2,2,4,0,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
705,70.0,-0.4740615337369857,-1.5231663166536855,-0.5641975923377324,-1.0102152769131827,-1.2822350177466677,-2.493937978753679,-2.0932033839201294,0.8662559124633098,-0.8091525295162417,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,4.3581629945867055,0.31488566049981886,-0.9471391287294983,0,0,-0.763616314526979,-0.7054199286333475,93,73,2024.0,4,1,1,3,3,0,4,0,9,2,2,1,5,3,0,11,14,3,1,1,3,3,2,3,4,4,0,1,0,4,1,4,3,6,1,3,3,0,3,4,2,8,4
706,-1.0,10.072201782134004,0.6494164544947169,1.3668101358475815,1.7674903189924154,-0.32002385821476437,1.3933782801452912,1.7711545324329026,-0.7876093709965161,0.6159099350042423,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,2.1703724087095564,2,739,2.3036200124395076,0.028263417214966835,52,21,52.0,3,1,1,1,2,0,1,2,4,2,2,0,2,1,0,8,9,4,3,4,1,2,4,1,2,6,0,4,1,4,2,6,5,1,3,5,5,2,3,4,1,8,4
707,48.0,-0.41244884423587264,1.3736107115441842,0.40405699501444775,0.9562817938550955,-0.23605731834995206,0.6386285013328924,0.44045277060334614,-0.7876093709965161,-0.35749338775565115,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.30649529023571753,0.6116166399900289,2,550,0.7861451980455616,-0.12458727983676532,17,17,17.0,3,1,1,3,3,0,4,0,16,2,2,4,2,3,0,7,7,1,2,4,2,2,4,4,2,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
708,65.0,-0.14501126387010382,0.6494164544947169,-0.5641975923377324,-1.0102152769131827,0.36986338824207193,-0.771499612059552,-1.145743729497485,0.8846321933906413,-0.10051491054703929,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,0.6116166399900289,2,400,0.04355113993788589,-0.3385782557091903,16,16,16.0,3,1,1,0,3,0,4,0,8,2,2,0,5,3,0,11,12,3,2,4,2,2,4,0,6,6,0,0,1,4,2,6,2,1,0,5,5,2,3,4,1,6,5
709,-1.0,-0.3236880634233317,-0.7989720596042181,-0.3386382850568268,-1.0102152769131827,0.7057295477013211,-0.4213335704788779,-0.6773367093334812,-0.7876093709965161,-1.1751521788739616,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,1,408,-0.763616314526979,-0.7054199286333475,57,57,57.0,3,1,1,0,3,0,4,0,19,2,2,0,2,1,0,5,5,0,3,4,2,4,4,4,6,6,0,4,1,4,3,6,3,1,3,5,5,2,3,2,1,8,0
710,56.0,-0.6155781799348546,-2.247360573703153,-0.5641975923377324,-1.0102152769131827,-0.6695062133277669,-1.855121551545692,-1.143082325973826,-0.7876093709965161,-1.5158433418399244,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,0,0,-0.763616314526979,-0.7054199286333475,88,20,2024.0,3,1,1,0,3,0,4,0,3,2,2,0,2,1,0,11,12,3,2,4,1,4,4,4,6,6,0,2,1,4,3,1,3,6,1,3,3,0,3,4,1,8,4
711,66.0,-0.17446983103782351,-1.5231663166536855,-0.5641975923377324,-1.0102152769131827,0.6671503266823533,-0.46155534552530664,-0.7970998678981414,-0.054855169019176565,-0.64172715800154,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,1,384,-0.21474244549087088,-0.7054199286333475,123,73,59.0,0,1,2,3,1,0,4,1,9,2,2,0,0,1,0,7,7,3,3,4,4,4,4,2,6,6,0,2,1,4,3,6,3,5,2,5,5,0,3,4,1,8,0
712,40.0,-0.5634962033409451,1.3736107115441842,-0.5641975923377324,0.7375289331439081,-0.23605731834995206,0.41149377165894163,0.1849580323320713,-0.7876093709965161,-0.5443868257255507,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,472,0.592425008973994,1.1287884359874383,35,34,35.0,3,1,1,0,1,0,4,0,22,2,2,4,2,1,0,5,5,3,2,4,2,2,4,2,2,6,0,2,1,4,2,6,2,1,0,5,5,2,3,4,1,8,4
713,60.0,-0.06270056148971062,-1.5231663166536855,0.31603385070970413,0.7876597970568886,-0.8941734416146971,-0.22259068201417095,-0.5282981120085709,-0.7876093709965161,-1.0661310067248537,1.116060099098528,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,2,576,-0.763616314526979,3.696680146456538,53,53,53.0,3,1,1,3,3,0,4,0,3,6,2,1,2,1,0,5,5,1,3,4,1,4,4,0,0,6,1,4,0,4,3,6,3,5,3,5,5,2,3,4,1,8,4
714,-1.0,0.28810668935725176,-0.07477780255475064,1.0257204516666998,0.20431883516038887,-0.8465167568265605,-0.7785975723618629,-1.1537279400684626,0.9443551064044683,-0.055738357700084194,-0.8114017181374757,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.30649529023571753,-0.9471391287294983,2,475,-0.763616314526979,-0.032876861605726025,47,18,47.0,3,1,1,0,3,0,1,0,19,5,2,0,5,1,0,5,9,1,2,4,1,4,4,4,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
715,78.0,-0.036996517588465026,-0.07477780255475064,0.3930541019763548,-1.0102152769131827,1.1323703448522593,0.023471941799275715,0.5096492622184831,-0.7876093709965161,-0.3068764149721367,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,0.31488566049981886,0.6116166399900289,2,478,-0.763616314526979,-0.7054199286333475,49,49,49.0,3,1,1,3,3,0,4,0,14,2,2,0,2,3,0,5,5,1,3,4,1,2,4,4,6,6,0,4,1,4,3,6,5,1,2,5,5,2,3,2,1,8,4
716,60.0,0.0265415684595578,0.6494164544947169,-0.5641975923377324,-1.0102152769131827,0.34716972881914965,-0.7951594797339219,1.1111264585654426,1.4588909723697474,2.0370787862336868,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,0.9362666112353553,-0.9471391287294983,2,704,-0.763616314526979,0.028263417214966835,133,25,27.0,4,1,0,3,0,0,4,0,17,2,2,0,5,1,0,12,12,3,3,2,0,4,4,4,6,6,0,0,1,4,3,6,3,5,3,5,5,1,3,4,1,8,4
717,80.0,-0.0504742934168335,-0.7989720596042181,-0.5641975923377324,1.459869108617308,-1.0734533510557829,0.2884624597522183,0.051887856149115674,-0.7876093709965161,-0.64172715800154,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,439,1.0444387834743183,-0.7054199286333475,50,23,50.0,3,1,1,3,3,0,4,0,14,2,2,0,2,1,0,5,5,3,3,4,1,2,4,4,1,6,0,2,1,4,2,6,1,1,3,5,5,2,3,2,1,8,4
718,96.0,0.0017039530044216037,0.6494164544947169,3.0172440915615244,1.662671239901638,-0.9690625177103406,0.6078706733562116,0.44311417412700527,1.723050010700136,1.7723130824429958,1.116060099098528,0.7978503769757667,1.2349517502471177,0.1752140378700325,-0.2066682950843949,1.5576475619708916,0.6116166399900289,3,983,1.2543023216351832,1.6484808059633278,30,29,30.0,3,1,1,3,3,0,4,0,15,2,2,0,5,3,0,12,6,1,2,4,2,2,4,1,2,6,0,0,1,4,2,6,5,1,2,5,5,2,3,4,1,8,4
719,69.0,-0.05817587960447263,-0.7989720596042181,-0.5641975923377324,0.18153207883630684,-0.26555907559975095,-0.1965648275723641,-0.4990226732483207,-0.7876093709965161,-1.044716133624136,-0.8114017181374757,-1.012048045749441,1.2349517502471177,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,1,300,-0.763616314526979,-0.7054199286333475,54,54,54.0,3,1,1,0,3,0,4,0,5,2,2,0,2,1,0,5,9,3,3,4,1,2,4,1,0,6,0,4,1,4,3,6,4,1,3,5,5,2,3,4,1,8,4
720,-1.0,-0.3813536900032796,1.3736107115441842,-0.5641975923377324,1.605704349091433,0.06576835197491382,1.627610970121553,1.5529194434928553,-0.7876093709965161,0.4562717900716198,1.116060099098528,0.7978503769757667,-0.7635113006026525,-1.050310815898696,-0.2066682950843949,-0.9278762409712539,0.6116166399900289,2,564,0.15655458356296698,-0.2774379768884975,38,38,38.0,3,1,1,0,2,0,1,1,22,2,2,0,2,1,0,5,5,3,2,4,2,2,4,1,2,6,0,4,1,4,2,6,5,1,2,5,5,2,3,4,1,8,4
721,-1.0,-0.5870823110405899,-0.07477780255475064,0.3655468693811224,0.4982679917410469,-0.8601329524803139,-0.4875811999671135,-0.8263753066583915,-0.7876093709965161,-1.2841733510230697,1.116060099098528,-1.012048045749441,-0.7635113006026525,-2.2758356696674245,-0.2066682950843949,-2.1706381424423267,-0.9471391287294983,2,420,0.5278516126168048,-0.7054199286333475,19,19,19.0,4,1,1,3,3,0,4,0,5,2,2,4,2,1,0,11,12,1,2,4,2,2,4,0,2,6,0,0,1,4,2,6,3,1,2,5,5,2,3,4,1,8,4
722,70.0,-0.23146156882635308,-1.5231663166536855,-0.5641975923377324,-0.5749882311232162,0.24504826141599956,-0.44972541168812175,-0.7837928502798458,-0.7876093709965161,-1.2530244446947532,-0.8114017181374757,-1.012048045749441,-0.7635113006026525,0.1752140378700325,-0.2066682950843949,-0.9278762409712539,-0.9471391287294983,2,463,-0.763616314526979,-0.7054199286333475,53,53,29.0,3,1,1,3,3,0,4,0,12,2,2,0,2,1,0,7,7,3,3,2,1,4,4,4,0,6,0,0,1,4,3,6,3,5,3,5,5,2,3,4,1,8,4
723,60.0,-0.22645553780438762,-1.5231663166536855,-0.5641975923377324,-1.0102152769131827,0.8532383339503158,-0.2675444305954737,-0.42982618163318376,0.29888823883195287,-0.07325961750976227,-0.8114017181374757,0.7978503769757667,-0.7635113006026525,1.4007388916387609,-0.2066682950843949,0.31488566049981886,-0.9471391287294983,1,548,-0.763616314526979,-0.7054199286333475,69,51,65.0,3,1,1,3,3,0,4,0,7,2,2,0,0,1,0,7,7,3,3,4,2,4,4,4,6,6,0,0,1,4,3,6,3,5,3,5,5,2,3,4,1,8,4
